Store;Area;Opening_Year;Food_Service;Beverages;2022_Dummy;2023_Dummy;Year;February_Dummy;Murch_Dummy;April_Dummy;May_Dummy;June_Dummy;July_Dummy;August_Dummy;September_Dummy;October_Dummy;November_Dummy;December_Dummy;Month;Data;Vacation_Time;Month_Year;Gross_Margin_Percentage_Store;Gross_Margin_Store;Number_of_Food_Service_Units_Sold;Number_of_Beverages_Units_Sold;Turnover_Food_Service;Turnover_Beverages;Share_in_Total_Sales_Food_Service;Number_of_Receipts_Food_Service;Number_of_Receipts_Beverages;Gross_Profit_Margin_Food_Service;Gross_Profit_Margin_Beverages;Share_of_Food_Service_Margin_in_Total_Margin;Discount_Availability_Food_Service;Discount_Amount_Food_Service;Discount_Availability_Bevareges;Discount_Amount_Beverages;Inventory_on_Market_Food_Service;Inventory_on_Market_Beverages;Inventory_Balance_Food_Service;Inventory_Balance_Beverages;Inventory_Turnover_Ratio_Food_Service;Inventory_Turnover_Ratio_;GMROI_Food_Service;GMROI_Beverages;Losses_Beverages;Store_ID;Competitor_Presence;Office_Dummy;School_Dummy;Location_Store;Type_Store
Маркет 1102 - м. Луцьк;75;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;1;0;0;0;0;0;0;0;0;0;3;2023-03-01;0;Березень 2023;0,189683477;207080,32;2100;3000;26568,89;42446,35;0,0508;1518;2446;0,48;0,24;0,061104696;1;9677,19;1;382,82;13399,28;3015,16129;19578,81;30442,19565;0,71073315;1,05430503;0,338490572;0,257103398;479,69;1102;1;0;1;3;1
Маркет 1102 - м. Луцьк;75;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;1;0;0;0;0;0;0;0;0;4;2023-04-01;0;Квітень 2023;0,182831043;188425,21;903;3117;11577,69;45202,76;0,0207;618;2451;0,43;0,23;0,026247921;1;3605,68;1;397,51;14721,59;3065,233333;14520,61;30992,7495;0,456724646;1,121697512;0,195104123;0,259023597;-66,45;1102;1;0;1;3;1
Маркет 1102 - м. Луцьк;75;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;1;0;0;0;0;0;0;0;5;2023-05-01;0;Травень 2023;0,174631498;194462,35;1669;3131;20538,15;43128,18;0,0351;1222;2552;0,48;0,24;0,050781295;1;9021,51;1;325,66;12827,50;3205,903226;13189,16;32858,52694;0,808474674;0,998032872;0,388726727;0,239146682;710,35;1102;1;0;1;3;1
Маркет 1102 - м. Луцьк;75;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;1;0;0;0;0;0;0;6;2023-06-01;1;Червень 2023;0,193108545;125382,25;1803;4011;24460,25;54749,34;0,0440;1370;3229;0,48;0,26;0,093352847;1;8313,54;1;499,12;13473,17;3255,766667;14179,45;34087,142;0,899573467;1,186757165;0,430466513;0,309886732;449,1;1102;1;0;1;3;1
Маркет 1102 - м. Луцьк;75;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;1;0;0;0;0;0;7;2023-07-01;1;Липень 2023;0,195587191;219916,61;1812;3801;28459,86;52447,07;0,0532;1370;3054;0,51;0,27;0,06559691;1;4616,59;1;312,18;12656,60;3995,612903;12667,49;42025,3929;1,107875779;0,911261439;0,561564597;0,245871029;304,25;1102;1;0;1;3;1
Маркет 1102 - м. Луцьк;75;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;1;0;0;0;0;8;2023-08-01;1;Серпень 2023;0,199696963;244615,33;1878;4188;29023,41;57386,09;0,0545;1381;3333;0,52;0,27;0,061675897;1;4324,67;1;536,09;12335,66;3541,741935;12914,48;38205,96161;1,079140381;1,09074077;0,560955816;0,298663422;201,19;1102;1;0;1;3;1
Маркет 1102 - м. Луцьк;75;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;1;0;0;0;9;2023-09-01;0;Вересень 2023;0,211731893;274471,62;2534;3769;38726,07;51443,46;0,0749;2000;3131;0,49;0,29;0,069426194;1;6347,95;1;290,77;12040,22;3258,533333;13623,59;34667,63867;1,443859405;1,058242252;0,71046434;0,303559742;2659,19;1102;1;0;1;3;1
Маркет 1102 - м. Луцьк;75;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;1;0;0;10;2023-10-01;0;Жовтень 2023;0,198672155;303325,68;2601;3188;39293;44113,93;0,0750;2015;2684;0,48;0,27;0,06167193;1;6635,59;1;370,37;13595,40;3244,048387;13655,70;34453,77742;1,507525688;0,93682587;0,71770546;0,251371035;665,15;1102;1;0;1;3;1
Маркет 1102 - м. Луцьк;75;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;1;0;11;2023-11-01;0;Листопад 2023;0,199585955;316712,4;2549;3061;37038,81;43718,12;0,0715;1924;2588;0,45;0,26;0,053017375;1;8354,26;1;11871,8;13280,40;3086,933333;15437,18;33305,9285;1,311609742;0,976570883;0,594608202;0,250017364;220,25;1102;1;0;1;3;1
Маркет 1102 - м. Луцьк;75;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;1;12;2023-12-01;1;Грудень 2023;0,1848856;295543,22;2331;2951;34711,07;44116,57;0,0671;1841;2337;0,45;0,23;0,052838397;1;8023,58;1;6259,98;14248,38;3179,629032;16712,51;35416,70016;1,142559719;0,952955805;0,514021805;0,223914936;76,52;1102;1;0;1;3;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;0;0;1;2021-01-01;1;Січень 2021;0,217995606;126042,21;3888,28;3551;36934,06;42164,73;0,0686;2884;2891;0,46;0,29;0,134883306;1;630,5;0;0;9552,26;2512,068903;7663,04;19973,56597;2,601195365;1,495362423;1,197347283;0,436110623;331,21;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;1;0;0;0;0;0;0;0;0;0;0;2;2021-02-01;0;Лютий 2021;0,21765062;119038,23;3489,856;3003;33841,59;34751,48;0,0696;2567;2488;0,46;0,29;0,131733982;1;680;0;0;11076,35;2626,270107;8618,86;21273,76768;2,107031818;1,151768242;0,976347938;0,339683584;626,33;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;1;0;0;0;0;0;0;0;0;0;3;2021-03-01;0;Березень 2021;0,223008521;139478,98;4074,67;3499;40311,71;42808,5;0,0719;2947;2909;0,47;0,30;0,137111198;1;1062,5;0;0;11635,09;2851,222355;9880,76;23427,18887;2,1443279;1,279458674;1,017282708;0,383593417;657,59;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;0;1;0;0;0;0;0;0;0;0;4;2021-04-01;0;Квітень 2021;0,228186748;149510,15;4343,246;4950;45810,55;57739,41;0,0771;3197;4112;0,46;0,29;0,141079117;1;1298;0;0;13839,04;2511,143417;10244,63;21991,77467;2,412756109;1,855435981;1,110916275;0,544202942;-87,16;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;1;0;0;0;0;0;0;0;5;2021-05-01;0;Травень 2021;0,22869662;169913,7;4631,066;5887;50870,43;66806,44;0,0771;3390;4849;0,45;0,30;0,133943761;1;1606;0;0;12946,52;2506,436774;12606,17;21251,52984;2,229984155;2,189960928;0,997670784;0,664347149;576,49;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;1;0;0;0;0;0;0;6;2021-06-01;1;Червень 2021;0,228223077;165956,68;4302,126;5152;47926,93;60355,22;0,0772;3208;4194;0,47;0,31;0,13543691;1;1609,5;0;0;13247,83;2570,838817;13126,77;22231,48783;1,938807221;1,884167192;0,909257295;0,576514037;0,6;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;1;0;0;0;0;0;7;2021-07-01;1;Липень 2021;0,225155547;166407,45;4690,388;4821;52566,27;56847,7;0,0850;3424;3932;0,47;0,30;0,149671785;1;1971;1;42,16;12244,19;2585,446113;14929,17;23227,3429;1,852732893;1,709626028;0,877846037;0,515393557;761,84;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;1;0;0;0;0;8;2021-08-01;1;Серпень 2021;0,2267784;177358,07;5237,398;6020;59420,06;72584,28;0,0897;3818;4735;0,46;0,29;0,153957697;1;1734,4;1;98,44;12541,31;2348,287968;15209,73;21833,55177;2,11143984;2,358490297;0,970282025;0,685282018;178;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;1;0;0;0;9;2021-09-01;0;Вересень 2021;0,225819886;171242,27;6017,492;4984;69678,14;60846,81;0,1059;4485;4140;0,46;0,29;0,185923312;1;2512;1;35,24;15004,41;2461,1548;16660,29;22465,58217;2,271281979;1,923719122;1,037813533;0,557365266;412,89;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;1;0;0;10;2021-10-01;0;Жовтень 2021;0,230485262;177912,14;6804,306;4290;79467,52;54410,34;0,1143;4816;3536;0,46;0,29;0,204402746;1;2543,5;1;4,04;14207,01;2289,314661;17436,98;21008,9429;2,471861273;1,837008182;1,131167044;0,534006602;-454,74;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;1;0;11;2021-11-01;0;Листопад 2021;0,230901475;163960,54;5395,572;3618;75863,23;45630,25;0,1165;4050;3084;0,46;0,29;0,213686781;1;2531,26;0;0;17714,06;2342,915133;22245,97;21469,881;1,83525527;1,508407522;0,847582823;0,437839744;790,75;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;0;1;12;2021-12-01;1;Грудень 2021;0,224484551;165146,35;5074,028;3907;71958,5;52326,7;0,1026;3692;3218;0,45;0,28;0,19644376;1;3020,03;1;74,5;17622,55;2345,140048;22201,56;22184,92597;1,779898787;1,692480744;0,802454513;0,478023836;-17,25;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;0;1;2022-01-01;1;Січень 2022;0,224554533;163521,07;4810,234;3867;69328,45;50548,96;0,1032;3472;3077;0,45;0,28;0,190061195;1;3074,82;1;15,61;17293,94;2282,617581;24231,80;20901,09565;1,578481033;1,735980286;0,707611778;0,489898908;-0,04;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;1;0;0;0;0;0;0;0;0;0;0;2;2022-02-01;0;Лютий 2022;0,22628673;145860,81;5080,942;3955;70686,14;49654,02;0,1113;3726;3284;0,44;0,28;0,213170282;1;3849,12;1;80,8;15096,39;2184,386518;24474,77;21446,32107;1,617704953;1,67788871;0,711590808;0,461913581;-462,87;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;1;0;0;0;0;0;0;0;0;0;3;2022-03-01;0;Березень 2022;0,222867912;157487,16;5604,446;4913;80376,8;59938,85;0,1126;4168;4070;0,44;0,27;0,225175437;1;4017,69;1;139,08;11979,30;2457,451613;22647,16;23955,03855;1,983231565;1,821764132;0,875001664;0,49536948;-270,13;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;0;1;0;0;0;0;0;0;0;0;4;2022-04-01;0;Квітень 2022;0,22965604;157247,77;5866,264;5777;87408,81;72882,78;0,1093;4432;4780;0,45;0,29;0,249192469;1;2845,58;1;35,72;12205,00;2607,133333;21899,99;24972,73767;2,202003406;2,085370883;0,98714781;0,595296886;-121,15;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;1;0;0;0;0;0;0;0;5;2022-05-01;0;Травень 2022;0,232262763;178181,06;6792,54;6453;102357,23;81420,56;0,1143;5077;5415;0,48;0,30;0,275285039;1;2921,81;1;12,87;13250,85;2597,290323;22112,21;25550,65145;2,410734024;2,244429662;1,155247188;0,663618871;847,71;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;1;0;0;0;0;0;0;6;2022-06-01;1;Червень 2022;0,2311613;185168,89;5309,724;7462;81124,51;92608,81;0,0959;3925;5830;0,48;0,29;0,209341051;1;2429,78;1;5;13233,34;2819,433333;19037,93;27019,51983;2,22508699;2,443303597;1,063205784;0,701576165;241,1;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;1;0;0;0;0;0;7;2022-07-01;1;Липень 2022;0,225669817;185086,52;5638;5931;79853,13;75475,24;0,1002;4098;4871;0,47;0,29;0,203151748;1;4044,36;1;8,5;11092,25;3088,032258;15643,63;29332,19919;2,700937585;1,825536491;1,271797471;0,53038324;-39,04;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;1;0;0;0;0;8;2022-08-01;1;Серпень 2022;0,227878759;191870,66;5821;6806;85285,04;87310,06;0,1026;4252;5620;0,48;0,29;0,21524281;1;2751,5;1;39,6;9456,35;2348,806452;17558,28;23290,72565;2,505157243;2,645258071;1,21310769;0,778642737;177,48;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;1;0;0;0;9;2022-09-01;0;Вересень 2022;0,229395684;180925,18;6330;5948;94580,6;78439,06;0,1120;4625;4997;0,49;0,28;0,256595019;1;3344,95;1;2,05;12747,56;2898,65;20778,50;28509,43033;2,317592221;1,978899239;1,137580646;0,55557606;541,8;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;1;0;0;10;2022-10-01;0;Жовтень 2022;0,228522571;199033,94;6832;5478;97991,7;73734,84;0,1162;4816;4526;0,49;0,28;0,240722462;1;4176,39;1;2,1;13709,29;2710,080645;18231,05;26921,1379;2,746948604;1,976219214;1,343089636;0,550313184;-84,88;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;1;0;11;2022-11-01;0;Листопад 2022;0,21995464;183288,71;6203;4975;92153,15;68801,71;0,1088;4510;4155;0,5;0,28;0,250174602;1;4702,53;1;675,99;13556,44;2338,35;22501,46;23991,786;2,057598439;2,073971483;1,023833577;0,574048679;38,44;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;1;12;2022-12-01;1;Грудень 2022;0,223956874;187836,85;6416;5226;97957,26;74921,06;0,1113;4576;4228;0,5;0,28;0,259486357;1;4075,97;1;103,52;12651,23;2692,935484;26280,02;27815,39613;1,872759702;1,950622589;0,931838721;0,53799451;548,43;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;0;1;2023-01-01;1;Січень 2023;0,238812014;186005,43;5922;5371;93732,68;77029,27;0,1159;4373;4393;0,51;0,29;0,259218669;1;3820,45;1;167,95;11057,89;2610,5;18890,44;26099,31242;2,409504099;2,109624542;1,239448636;0,601686068;59,53;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;1;0;0;0;0;0;0;0;0;0;0;2;2023-02-01;0;Лютий 2023;0,230733546;167781,21;5510;4764;82475,73;67329,52;0,1084;3924;3933;0,5;0,29;0,245777105;1;4714,7;1;122,92;11629,02;2920,896552;20657,31;29823,2081;1,996336873;1,610707669;0,998142174;0,461542925;602,25;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;1;0;0;0;0;0;0;0;0;0;3;2023-03-01;0;Березень 2023;0,220440337;207080,32;4814;4350;72902,46;62325,47;0,0935;3375;3490;0,54;0,27;0,188683406;1;3539,71;1;61,58;14740,62;3282,580645;26230,08;32899,30661;1,289734605;1,375643582;0,691242931;0,37671823;369,1;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;1;0;0;0;0;0;0;0;0;4;2023-04-01;0;Квітень 2023;0,210685483;188425,21;3229;3791;49264,96;55228,48;0,0703;2076;2855;0,57;0,26;0,147860098;1;2360,37;1;8,6;15833,64;2985,566667;21558,44;30334,9195;0,992854184;1,340135417;0,561483933;0,353680764;26,15;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;1;0;0;0;0;0;0;0;5;2023-05-01;0;Травень 2023;0,209795676;194462,35;4133;4412;66659,41;59399,68;0,0876;2825;3472;0,53;0,27;0,180690607;1;3495,31;1;179,17;15686,68;3019,548387;21389,03;30786,02194;1,473740645;1,402564128;0,77683843;0,382999116;683,9;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;1;0;0;0;0;0;0;6;2023-06-01;1;Червень 2023;0,217259543;125382,25;4299;5921;70867,37;77742,5;0,0939;3066;4590;0,52;0,29;0,291506972;1;3342,86;1;404,1;12186,17;3193,6;23879,40;33466,79117;1,43712041;1,653439068;0,741193917;0,476559667;440,18;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;1;0;0;0;0;0;7;2023-07-01;1;Липень 2023;0,22170415;219916,61;4935;5740;78969,39;77835,32;0,1040;3596;4487;0,5;0,28;0,17969293;1;6511,72;1;499,92;11252,12;3857,016129;21703,14;38643,95565;1,817798078;1,446122403;0,909653257;0,407841256;162,96;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;1;0;0;0;0;8;2023-08-01;1;Серпень 2023;0,223860734;244615,33;5108;6208;80559,18;83206,52;0,1087;3703;4870;0,49;0,29;0,160412432;1;7472,99;1;556,8;11914,49;3118,258065;22724,34;33147,37742;1,81830722;1,794448449;0,88567405;0,511663701;431,52;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;1;0;0;0;9;2023-09-01;0;Вересень 2023;0,22980563;274471,62;5034;5721;81710,82;76574,63;0,1137;3722;4655;0,48;0,30;0,143287638;1;4722,38;1;22,2;9995,96;2785,066667;25064,26;28940,61867;1,690951016;1,845783278;0,813874846;0,558173345;305,4;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;1;0;0;10;2023-10-01;0;Жовтень 2023;0,227603615;303325,68;5458;4978;88022,7;68456,82;0,1208;3934;3921;0,49;0,27;0,142922485;1;4041,42;1;523,72;9619,09;2643,806452;19990,08;28677,28952;2,234639859;1,739267582;1,100582477;0,472041263;194,14;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;1;0;11;2023-11-01;0;Листопад 2023;0,229073577;316712,4;5248;4106;84834,09;60049,93;0,1252;3754;3289;0,5;0,28;0,134725985;1;8064,79;1;29618,16;10059,37;2426,683333;22105,67;25845,9065;1,907415249;1,672470648;0,959381366;0,468554408;541,58;1103;1;1;0;2;1
Маркет 1103 - м. Луцьк;65,2;2012;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;1;12;2023-12-01;1;Грудень 2023;0,2142303;295543,22;5136;3954;84031,34;59720;0,1200;3738;3070;0,48;0,27;0,136223054;1;8758,82;1;6166,14;13782,39;2431,758065;24784,65;27276,31613;1,766074704;1,593778639;0,846134482;0,433607868;-229,31;1103;1;1;0;2;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;0;0;1;2021-01-01;1;Січень 2021;0,194207385;126042,21;1864,46;4117;16899,68;48891,97;0,0238;1479;3352;0,52;0,28;0,069423886;1;722,58;1;13,92;683,29;2825,397194;2181,74;22854,58677;3,735240281;1,540009467;1,934037949;0,4313897;70;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;1;0;0;0;0;0;0;0;0;0;0;2;2021-02-01;0;Лютий 2021;0,194704155;119038,23;1551,276;3291;13340,34;38457,54;0,0216;1214;2727;0,54;0,28;0,060352376;1;431,42;1;29;1266,83;2927,042018;2863,21;23798,96357;2,15006745;1,167184441;1,157886574;0,324130189;938,85;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;1;0;0;0;0;0;0;0;0;0;3;2021-03-01;0;Березень 2021;0,19922332;139478,98;1587,236;3397;13740,95;40585,84;0,0229;1224;2806;0,52;0,29;0,051085762;1;454,9;1;35,2;1507,84;3070,064516;3479,59;25063,60129;1,901246545;1,157508838;0,985894216;0,330104934;154,77;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;1;0;0;0;0;0;0;0;0;4;2021-04-01;0;Квітень 2021;0,207430993;149510,15;1448,772;4319;13493,37;51248,76;0,0235;1099;3561;0,52;0,28;0,04668994;1;493,5;1;13,04;1807,48;2944,71525;3691,57;25161,11933;1,764222746;1,467968873;0,912697761;0,409981975;278,65;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;1;0;0;0;0;0;0;0;5;2021-05-01;0;Травень 2021;0,207874133;169913,7;1705,978;4779;15888,67;55379,94;0,0257;1284;3804;0,54;0,28;0,050436839;1;806;1;12,44;1879,53;2854,824823;4137,78;24445,93129;1,768764204;1,639546865;0,954022586;0,452953881;523,86;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;1;0;0;0;0;0;0;6;2021-06-01;1;Червень 2021;0,206351717;165956,68;1606,814;4102;16662,26;49907,91;0,0288;1180;3356;0,54;0,28;0,054605636;1;575;1;25;1852,29;2906,964833;5356,03;25486,802;1,418979251;1,403628435;0,771745922;0,397507288;297,97;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;1;0;0;0;0;0;7;2021-07-01;1;Липень 2021;0,202150457;166407,45;1809,784;3792;16882,98;47653,03;0,0290;1374;3142;0,56;0,27;0,056948412;1;712;0;0;2475,07;2874,439306;7036,74;26367,3971;1,05252425;1,310955339;0,590795784;0,360016616;143,65;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;1;0;0;0;0;8;2021-08-01;1;Серпень 2021;0,205534469;177358,07;1669,616;4348;17152,24;54263,37;0,0293;1315;3504;0,53;0,27;0,05101606;1;500,5;1;49,4;2265,53;2580,229887;6598,46;24844,56065;1,228185512;1,59457519;0,647889582;0,43041012;465,03;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;1;0;0;0;9;2021-09-01;0;Вересень 2021;0,195678487;171242,27;2063,746;3491;19113,28;44329,11;0,0337;1581;2895;0,48;0,27;0,053539059;1;2903;1;48,84;1787,98;2556,1634;6330,57;24415,736;1,570967965;1,321884378;0,753553024;0,359457488;340,72;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;1;0;0;10;2021-10-01;0;Жовтень 2021;0,191048921;177912,14;2533,986;3077;20816,58;39644,32;0,0361;1936;2589;0,45;0,25;0,052365117;1;5725,5;1;138,04;1506,65;2406,293355;5326,81;22813,5221;2,158925543;1,296003742;0,966219827;0,329454738;293,26;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;1;0;11;2021-11-01;0;Листопад 2021;0,193503335;163960,54;2696,396;2831;21931,79;37377,73;0,0387;2023;2360;0,47;0,26;0,06313269;1;6467;1;42,34;1703,73;2568,00755;6524,61;24205,13083;1,77489942;1,140528022;0,83770924;0,298151155;-93;1105;1;0;0;1;1
Маркет 1105 - м. Луцьк;78,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;0;1;12;2021-12-01;1;Грудень 2021;0,193565198;165146,35;2603,394;2895;21318,89;39870,07;0,0361;1968;2394;0,46;0,26;0,059501588;1;6405,4;1;204,49;1774,93;2399,833323;6919,86;23153,06855;1,660788206;1,282106946;0,765503527;0,327531926;360,49;1105;1;0;0;1;1
